NAME,ZIP,TEL,LON,LAT
PAN DELI GROCERY CORP.,10453,9175321018,-73.91388866,40.85362004
ANISHA FOOD INC.,11230,718-377-2952,-73.97625618,40.62613192
2118 DELI & GROCERY INC,10462,929-340-8066,-73.85397702,40.83395155
BUY-BEST GROCERY INC.,11220,7188718869,-74.00095851,40.64377512
"NASHER, SALEH A.",10474,7186175624,-73.88959246,40.81952374
ESAYI CORPORATION,10030,2123683736,-73.9399523,40.82041731
DUANE READE,10004,718-386-6692,-74.01154867,40.70465091
3 DELI GROCERY CORP,10453,6463016348,-73.90512267,40.85878967
WOODHAVEN GOURMET AND DELI CORP,11421,7188743606,-73.85894579,40.69251826
TAI SUN KANG/BOO KWI KANG,10007,2125711540,-74.00863943,40.71525693
ANGELARR DELI GROCERY INC.,11102,7189326562,-73.92875314,40.77217232
QUEEN BEE FOOD STORE INC.,11358,7184613434,-73.80428333,40.75827144
"NEWSLINK OF JFK, LLC",11430,7189958501,-73.78824186,40.64824356
SADDAM A ADDAILAM,11221,9178930267,-73.94085716,40.69257304
SHREE YAMUNAKRUPA CORP.,10002,9736528488,-73.9934738,40.72173744
DUANE READE,11203,718-386-6692,-73.94715034,40.6554036
"PATEL, VIPUL R",10017,9174953205,-73.97928617,40.75280088
EL MENEO GROCERY CORP.,11429,7182649529,-73.74740995,40.7088346
ANTILLANA BEST GROCERY CORP,11420,7183222027,-73.8253171,40.67135381
"MARTIN'S NEWS SHOPS OF NEW YORK, INC.",10166,2127471944,-73.97680249,40.75413984
6106 3RD AVENUE DELI CORP,11220,3477632470,-74.02118729,40.64131384
DELI FOOD CENTER CORP.,11226,718-350-7807,-73.96302236,40.64922032
108 DELI  GROCERY & COFFEE BAR CORP,11213,6314522318,-73.93871878,40.67688006
"ABDULLAH, SALEH M",10463,718-548-3439,-73.90645244,40.87975475
JONONY DELI AND GYRO HOUSE INC,11432,718-526-4046,-73.79921321,40.70871703
JVM NEWS INC.,10001,9179919973,-73.99785242,40.75402687
"FORDHAM LUCKY 7 GROCERY, INC.",10468,347-298-2302,-73.89844126,40.86165768
SMOKE SCENE N VAPE CORP,10019,646-288-2478,-73.98787412,40.76493661
SPEEDWAY LLC,11101,7182394862,-73.92467059,40.75234169
ZAC GROCERY DELI CORP,11103,3474658607,-73.91249899,40.75590949
H & H KIM CORP.,10012,2124316667,-74.00182197,40.7262198
GAZAL INC.,10128,2124263163,-73.94697951,40.78419037
234 GINGER SUPERMARKET CORP.,10457,7185623522,-73.90059963,40.85434768
"VDK GROCERY, INC",11356,3474763325,-73.84579387,40.78478832
5 BOROUGH OF BROOKLYN WHOLESALE CORP,11209,,-74.02810166,40.6234383
ARRIS DELI GROCERY CORP.,10031,7188855594,-73.94679055,40.82633554
"HE & JAY STATIONERY, LLC",10475,7186711647,-73.8217362,40.86468265
M & S DELI OF S.I. INC,10302,7184423190,-74.13451545,40.62589648
DAY & NIGHT GOURMET DELI CORP.,11212,347-689-8039,-73.90618016,40.67036947
DEEPCHHAYA INC,10018,212-229-2018,-73.99319988,40.75455643
"TSEOU, REI-LIN",11385,7184561956,-73.90349792,40.70042801
SPLENDID TRADING CORP.,11432,7187394008,-73.80256089,40.70734769
MUAMER INC.,11236,718-444-5563,-73.91354651,40.63573608
"SHISHA DELI, INC.",10036,2125825550,-73.99134752,40.76021048
SOHO FOOD LLC,10012,212-982-5700,-73.9983657,40.72356563
"FOREST PARK SERVICE, INC.",11385,7188491996,-73.85534964,40.70291374
ALGANAD INC,10002,,-73.98876237,40.72097404
MCCLELLAN GOURMET DELI CORP,10456,,-73.91519659,40.83142454
"ADEN EXPRESS DELI, INC.",10031,212-234-4472,-73.94958264,40.82764053
MAKEY DELI GROCERY # 1 INC.,10454,7189933156,-73.92226386,40.81362728
"MACARENO, DONACIANO",11106,7184827835,-73.92506813,40.7583008
K & M DELI MINI MARKET CORP,10467,7189445963,-73.87950153,40.87539863
DUANE READE,10128,718-386-6692,-73.9534356,40.77959573
AMBER DELI GROCERY CORP,10455,,-73.90429592,40.81280133
101 PARK NEWS LLC,10178,2128181678,-73.97848548,40.75099194
SKY TING TRADING INC.,10013,212-219-2930,-73.99552305,40.71998364
"RITE AID OF NEW YORK, INC.",10466,212-791-5795,-73.85793933,40.89240216
FIRST EXPRESS DELI AND GROCERY 1 INC,10306,718-682-1419,-74.10803721,40.57902129
"LIC STAR, INC.",11101,7187520332,-73.95088691,40.74463762
LUCKY SIGNS MARKET INC.,10305,7184433171,-74.07277081,40.61392172
SUMUKH INC,11385,3478226009,-73.87989067,40.70200874
H&D CONVENIENCE STORE INC,11372,2039937459,-73.87664013,40.74933868
GUY R BREWER BLVD DELI & GROCERY INC,11434,7183410535,-73.77989163,40.67899146
EAST DELI GROCERY CORP,10452,9175791607,-73.91774425,40.84012713
A & M DELI & GRILL INC,11418,3476352975,-73.82049747,40.70210985
DELI R US FOOD MARKET INC,10462,3472818398,-73.86146574,40.83689488
"WALGREEN EASTERN CO., INC.",11355,718-426-4182,-73.8223765,40.75354685
WASHINGTON GOURMET DELI CORP,11238,718623523,-73.96297272,40.67373942
TERRENAS GROCERY CORP,11420,347-392-4442,-73.81577412,40.68207651
MI BODEGUITA INC.,10463,7185434756,-73.90381439,40.88102337
"UNION 99 CENT & UP, INC",11354,9173532991,-73.82652024,40.77287345
KDA MINI MART INC,11222,718-349-3688,-73.95200473,40.72588044
UNITED DELI & GRILL CORP I,11213,347-469-8085,-73.93122227,40.66764514
Ashani Enterprise Inc.,10065,2123080813,-73.95987668,40.76247921
LOS CHAVALES MINI MARKET CORP.,10453,7187313412,-73.92046467,40.84697708
"MANNIX FAMILY MARKET @ FOREST AND RICHMOND AVE, LLC",10314,7189828662,-74.14944093,40.62290818
HEADLINE NEWS V INC.,10017,9179919973,-73.97237401,40.7535954
CENTRAL DELI 1 INC,10016,646-935-0096,-73.97831174,40.74145939
WHITESTONE DELI INC.,11357,7187671937,-73.81426204,40.79001446
"AHMED, MOSTAQUE",10075,718-672-2015,-73.95455874,40.77402161
M & A DELI BAGEL CORP,10312,2016824015,-74.16165642,40.52925528
"LATE NIGHT 905, INC.",11211,7183883366,-73.93918548,40.71462087
PREMIUM DELI INC.,11228,7188339444,-74.01172426,40.61618665
ATKINS MINIMARKET CORP,11208,718-647-4457,-73.87640317,40.666968
PARITA SHAH,10019,5163550757,-73.98280655,40.76171913
"CRUZ, LUIS",11220,7184923215,-74.01476401,40.6475208
"SEPANSKI, APRIL D",10023,7182040031,-73.98220025,40.7746797
ALBASHAK CORP,10465,347-281-8583,-73.81747841,40.8194788
"SOFT TOUCH NEWSTANDS, INC.",11201,718-237-7792,-73.98726341,40.69268085
"MORAN, PEDRO",11208,7182776171,-73.87878194,40.67309139
"7-ELEVEN, INC.",11206,7327275030,-73.94223782,40.7014366
"ZAHEER, SAJJAD",10025,7185486897,-73.97318841,40.79272184
1683 JIMMY DELI GROCERY CORP.,11385,6462624417,-73.908532,40.70083835
CAMPO BELLO MINI MARKET CORP,10304,718-448-7818,-74.08756913,40.61278603
"Rockaway Car Care, Inc",11420,,-73.82517581,40.67712038
SUNSHINE DELI AND GRILL INC,10452,6462614310,-73.92002691,40.83528981
SABOR FOOD MARKET CORP,11373,718-424-0405,-73.87155756,40.74420044
MARK OPCO LP,10075,2126064541,-73.96373584,40.7752847
N & J STATIONERY CORP.,11222,7183839872,-73.95247674,40.72675073
"SUNNYDALE OF N.Y., INC.",11234,7189516883,-73.92773165,40.61890384
"RAHMAN, KHONDOKER S.",10301,7189814946,-74.07732535,40.64351582
K & N DELI GROCERY CORP,10031,6465250811,-73.94466411,40.82417993
ELIS GROCERY CORP.,11368,7184263065,-73.86526026,40.75305605
"FIRST STOP GROCERY I, INC.",11208,7182359193,-73.87728711,40.68220795
"RASHID, MOHAMMAD H",11219,718-853-1081,-73.99489784,40.64021228
NEW WONG CORP.,11421,7182969038,-73.86633675,40.69144015
"Rahman,Mahabubar",11205,,-73.95370293,40.69111322
"CITI BAGEL & DELI, INC.",10309,718-967-9300,-74.21667941,40.52243979
MATEO DELI GROCERY CORP.,10457,6463871384,-73.89588368,40.85576527
165 Woodycrest Grocery Inc,10452,3475309738,-73.92717283,40.83396061
EXPRESS DELI,11233,718-773-3366,-73.9164915,40.67784047
SILVER BEACH GROCERY CORP,10465,7184094966,-73.80837644,40.81354914
"YEHIA, ABDO AHMED",11212,3473652552,-73.91543457,40.65840117
TOLINS GOURMET DELI CORP,10304,510-206-6132,-74.08418759,40.6046173
"RODRIGUEZ, FELIX",11207,718-452-1715,-73.90642017,40.69200673
LOS PAULINO GROCERY STORE INC,10457,7183646416,-73.89395759,40.85082031
"FAMILY DOLLAR STORES OF NEW YORK, INC.",10455,,-73.90668355,40.81042361
"SALAHI, HASSAN",11218,718-856-5871,-73.96676032,40.64015818
FOREST AVE DELI CORP,11385,6314649949,-73.90209173,40.70510939
"CHOI, SEIHEE",11374,7184590403,-73.86476169,40.71951454
FELIO FOOD CORP.,11208,7186474004,-73.87512789,40.67232992
"GENOVESE DRUG STORES, INC.",11235,212-929-6915,-73.94932038,40.58844265
"ACOSTA, FRANKLIN & PENA, JOSE A",10466,7183248022,-73.83128233,40.88831512
Family Deli & Grill inc,11385,,-73.9042491,40.70221822
45-14 NATIONAL GROCERY CORP.,11368,7186922235,-73.86434813,40.74545751
1ST AVE FRUIT & VEGETABLE INC,10016,646-479-9722,-73.97599895,40.74038848
PRAFULLABEN G PATEL,10019,3476538407,-73.98214571,40.76263852
RAVEN STOP 1 FOOD CENTER CORP.,11106,7187212188,-73.9378744,40.7628345
LEONARDO DELI GROCERY NY CORP,11212,,-73.90647873,40.668248
"CRESCENT DELI & GROCERY, INC.",11101,7183922944,-73.93596811,40.7556285
J'S CONVENIENCE INC.,11372,,-73.88743855,40.74725824
"VICTORY MINIMART, INC.",10301,,-74.08621627,40.63339221
"WOODSIDE CANDY STORE, INC.",11377,7185059271,-73.90426693,40.7450557
LOUGHTALT INC,10470,,-73.86723493,40.89774615
BROOKHAVEN DELI GROCERY CORP.,11691,7188752920,-73.75315416,40.6031122
"ABBAS, SYED Z",10020,2129560416,-73.98062685,40.75960533
"MON CHER MARKET, INC.",10013,,-74.00437571,40.71648133
"PENA, JUAN B",10452,3474955160,-73.92776835,40.83796826
"HARDING DELI & GROCERY, INC.",10465,7184306787,-73.81181787,40.81659597
"GWN, INC.",11209,7187484314,-74.02845789,40.62250773
"D N Y NATURAL LAND, INC.",11238,718-783-0038,-73.97227238,40.67690951
M A R K T INC.,11234,718-692-2929,-73.9239104,40.60894325
EHR CORPORATION,10302,718-442-9844,-74.13377123,40.63741999
LA K PICA GROCERY CORP.,11207,3472952277,-73.89132159,40.68104456
LA MINITA DE ORO GROCERY INC.,11101,7187298557,-73.94495071,40.75726626
"B & D GAS, INC.",11234,3477352233,-73.92838516,40.63426409
"PAREKH, KISHOR T",10018,2128407747,-73.98708934,40.75360622
539 DELI INC,10302,,-74.1404892,40.62974028
89 - 91 VIP DELI GROCERY CORP.,10452,9179810976,-73.92214589,40.84035799
"LATTANZIO, JOSEPH",11219,7188375761,-74.00007205,40.62736678
EL PRINCIPE GROCERY CORP.,10033,646-339-8262,-73.93691945,40.84493696
"RAHMAN, MD. HAFIZUR",11432,7182064078,-73.78332595,40.71275872
440 STOP 1 MARKET CORP,11368,718-271-5536,-73.85655649,40.74042517
Sam's Deli & Snak Corporation,10472,9175599452,-73.88025134,40.82849239
SHEHZ & LAZ INC,11230,,-73.97410999,40.61459235
GOD BLESS USA DELI INC,11222,718-349-1828,-73.95336319,40.7283156
MAXIEL DELI GROCERY CORP.,11207,718-647-2011,-73.89384254,40.67604318
"PARVIN,JASMIN",10036,9172913461,-73.98663788,40.75503344
LISBETH GROCERY CORP.,11207,3473572201,-73.89144471,40.68071805
NAMI FOOD CORP.,11211,9177311474,-73.95830164,40.71818659
SOUTH ROAD GUY_R INC.,11433,7185571433,-73.79419918,40.69949672
N & V GROCERY CORP.,11429,718-812-7359,-73.73530693,40.71835099
SUSANO VEGA,11385,7184177543,-73.90137933,40.69906481
LA BARBIE DELI GROCERY CORP,10472,3476913003,-73.86322406,40.83066099
MARIAM CANDY & NEWS INC.,10010,2124754264,-73.97880054,40.73634876
GOOD LUCK 4TH AVE. BEER HOUSE INC,11215,646-573-2217,-73.98930824,40.66893878
"WAJSBERKIER, LIDIA R",10018,7186331948,-73.98686542,40.75431709
94 D & H PRODUCE INC.,10128,2129966544,-73.94790836,40.78313681
"RITE AID OF NEW YORK, INC.",10475,212-791-5795,-73.82357211,40.87993777
FRIENDLY STAR FUEL INC.,11232,7184998577,-74.00458087,40.65728211
FRESH MEADOWS NATURAL INC.,11365,7183803567,-73.7835413,40.73419575
BAINBRIDGE MART CORP,10467,347-427-7677,-73.87957294,40.87590098
SUPER EXPRESS DELI & GROCERY CORP. I,11216,7183992828,-73.95367305,40.68222838
"MILLER, SHEILA",10023,2128740815,-73.98162149,40.77860733
"VBFS, INC.",10013,2122192619,-74.0041453,40.72392513
GREEN GARDEN 1 DELI CORP,11229,718-951-8563,-73.94475407,40.61572657
"V&O HOT SPOT DELI GROCERY, CORP",10462,6463716327,-73.8638722,40.8547466
H & F GOURMET DELI CORP,10473,7183285587,-73.8586952,40.81756596
"GENOVESE DRUG STORES, INC.",11358,212-929-6915,-73.78836255,40.75788373
WEST 44 CANDY STORE CORP,10036,212-977-1622,-73.99045246,40.75920034
DUANE READE,10018,718-386-6692,-73.98690515,40.7541579
ALEXANDER'S EXPRESS DELI & GROCERY CORP,10031,,-73.94918288,40.82590569
EMPIRE STATE DELI GROCERY INC,10029,646-678-5684,-73.94730189,40.79660768
PAKETERIA INCORPORATED,11691,7184717759,-73.75156695,40.59511864
Farhana Corp.,11211,347-429-1086,-73.94937276,40.71406587
"SILVER SADDLE DELI GROCERY, INC.",10031,2128602455,-73.94833109,40.82934993
THE STOP & SHOP SUPERMARKET COMPANY LLC,11373,7183186281,-73.88729769,40.73025435
"SLTC,INC",11361,7182244425,-73.77596485,40.75857941
BROADWAY CORNER STORE CORP.,11103,7186264727,-73.91968501,40.75928528
"KAY MARKET, INC.",10012,2124738596,-73.99572104,40.72668635
24 Ave Deli Corp.,11102,7187772307,-73.91551393,40.77217984
MFD-NY LLC,11231,,-74.00042179,40.6742312
KJ ASTORIA GOURMET INC,11103,7185456900,-73.92037046,40.75960689
ST. NICK CANDY GROCERY INC.,10040,212-927-9494,-73.93023061,40.8540867
ISSAC DELI AND GROCERY CORP,10453,718-367-0150,-73.90549124,40.85890251
SMOKE' N VAPE CORP.,10036,,-73.99108397,40.76053434
CAMILA GROCERY STORE INC,10460,7189911585,-73.88956822,40.8363104
"BOWEN & DARREN DELI & GROCERY, CORP.",11220,718-686-6686,-74.00843872,40.64002818
"SHAH, JAYSHREE B.",11103,7182676202,-73.91899955,40.75897464
VICTOR'S HALLMARK SHOP INC.,11201,718-522-0005,-73.98366072,40.69366577
EL SUAVE DELI CORP,10460,718-584-8450,-73.87858817,40.84488208
DUANE READE,10016,718-386-6692,-73.97912944,40.7461613
EAST ELMHURST GROCERY CORP,11369,7186395739,-73.86656069,40.76152785
ZENEIDA DELI INC,11207,3474259700,-73.90746869,40.69260593
YOSEF A ALKUTEENI,10040,2125672093,-73.93192914,40.85803185
"HU, XIAN LI",11372,7188996970,-73.88802054,40.7552872
111 FOOD MARKET CORP.,11368,7186721981,-73.85499971,40.75104267
RANDY MEAT SUPERMARKET CORP.,11208,7182772738,-73.87876871,40.67441985
ROCKAWAY BEACH SERVICE STATION INC,11694,646-660-0719,-73.83487302,40.58281262
EL VACILON GROCERY CORP.,11212,7183423343,-73.91608001,40.65530553
"CHOWDHURY, KOHINOOR",11103,7187723587,-73.91202163,40.76753038
COURT SIDE DELI CORP.,10451,3472097619,-73.91802506,40.82633789
"RITE AID OF NEW YORK, INC.",10034,212-791-5795,-73.92210704,40.8673631
TO YOUR HEALTH RX CORP.,11208,718-127-7916,-73.88295797,40.67843156
"YOGI KRUPA 107, INC.",11418,7184411712,-73.83817815,40.69118991
HEALTHY MARKET CORP,10036,2123751114,-73.99416299,40.76140736
BENNY IS BACK DELI GROCERY INC,11214,718-256-3559,-74.00778964,40.60485647
SPEEDWAY LLC,11234,7182394862,-73.92471397,40.61176269
SPRING CREEK FOOD MARKET CORP,11208,718-272-2277,-73.87563285,40.65865872
"SWEET SIXTEEN PARTY & GIFTS, CORP.",11694,718-634-3433,-73.83705538,40.57958235
"HOSSAIN, MOINOUL",11417,7186412535,-73.84223888,40.68035369
WORLD TRADE NEWS & CAFE INC,10006,646-750-9685,-74.01223491,40.70993725
"RITE AID OF NEW YORK, INC.",10455,212-791-5795,-73.909053,40.81593965
CAMBRIDGE DELI CORP.,11238,9172138704,-73.96286681,40.68264892
CALVIN OF NY CORP,10022,2129353529,-73.96518332,40.75522932
BROOKLYN VAPORIUM INC.,11238,3478794691,-73.96349404,40.67630595
1165 BEACH CHANNEL CORP.,11691,718-471-1050,-73.75540109,40.60514267
SUN RISE DELI AND GROCERY CORP.,11434,9292468094,-73.76528844,40.68149603
NEW LOOK DELI & GRILL INC,11226,7187033330,-73.94970105,40.65188594
BAINBRIDGE DELI & GRILL LLC,10467,7186557500,-73.87948039,40.87508846
"848 HUNTS POINT DELI GROCERY, INC.",10474,7185423698,-73.88863441,40.817736
L.I.C. DELI & GROCERY INC.,11101,7187067771,-73.94545041,40.74651533
SUNRISE GAS SERVICE STATION INC.,11225,718-483-8654,-73.95434915,40.66369043
"SAPS CONVENIENCE, INC.",11432,,-73.78313818,40.7128215
EL MERCADITO CORP.,11237,718-628-4816,-73.92435575,40.70221947
"ELASSAL, IMAM",10024,2128731380,-73.9745651,40.79084201
DUANE READE,11373,718-386-6692,-73.86992588,40.73335957
J & F DELI GROCERY INC.,11434,7185271155,-73.76852998,40.66377403
114 SANTIAGO GROCERY &  DELI CORP,10452,7185900797,-73.91539251,40.8393322
MADISON GROCERY CORP.,11221,7185730151,-73.91708421,40.69116951
434 MARKET & DELI INC.,11215,718-788-8008,-73.9860386,40.66950659
CHOLULA II DELI & GROCERY INC.,11205,718-638-2519,-73.95852573,40.69431271
61-01 BIG APPLE DELI GROCERY CORP,11378,7188943799,-73.90404391,40.72199408
163 ASHLEY DELI GROCERY INC.,10451,7184023906,-73.90878194,40.82392383
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11225,7048476961,-73.94318679,40.66281811
"AHSANUDDIN, MOHAMMED",10452,7187986987,-73.92030505,40.83539704
"DANIEL & BRANDON, INC",11378,,-73.90871386,40.72605188
CLARI GROCERY INC.,11213,718-467-2281,-73.93681691,40.66749738
"KIM, HONG-KYUNG",10461,7187920683,-73.84277823,40.84001911
1614 BROTHER GROCERY L.L.C.,10472,718-328-0919,-73.87487646,40.82941165
JJN CORPORATION,10457,7187310012,-73.90315026,40.83795571
5 STAR EAGLE DELI CORP,11208,929-382-8109,-73.86912815,40.67839745
"WALGREEN EASTERN CO., INC.",10461,718-426-4182,-73.84330246,40.84146903
ANA DELI GROCERY CORP.,10452,7185880700,-73.92914655,40.83336349
"GARCIA, VIRGILIO",10305,718-720-1420,-74.07346403,40.61544464
TRUE-CARE PHARMACY CORP,11365,7183803330,-73.80472537,40.73307808
PAULINO DELI GROCERY CORP.,10474,718-328-8932,-73.88779475,40.81647262
PRIME CONVENIENCE STORES INC.,11421,7182964164,-73.86193031,40.68443578
207 GOURMET DELI CORP,10002,718-249-5215,-73.98729548,40.71362616
MOOGLE ENTERPRISES INC,11368,3475678512,-73.87202383,40.75697228
1701 GROCERY CORP,10462,347-538-3094,-73.86649387,40.84348812
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11233,7048476961,-73.9213597,40.67690244
"RITE AID OF NEW YORK, INC.",10029,212-791-5795,-73.94278565,40.78590108
CAMPUS GRILL DELI CORP,10453,914-618-0697,-73.90866445,40.85687398
CLINTON GOURMET CORP,10036,,-73.99375142,40.76197551
T & C GROCERY INC.,11358,6462559058,-73.79303856,40.76318136
SAMIRA KENZ,11417,3476592664,-73.83192168,40.67835186
E & A MINI GROCERY CORP.,10462,718-684-5015,-73.86629059,40.84572757
PROSPECT PARK FOOD CORP.,11218,718-854-6983,-73.97336991,40.65497075
J&B COLUMBUS PRODUCE CORP.,10023,2125795973,-73.97939069,40.77659506
PORT JEFFERSON FUEL INC,11377,718-424-0367,-73.89789851,40.76070353
FINE GOURMET DELI CORP.,11435,7183067787,-73.80792984,40.70166412
VERO LUCKY 75 GROCERY & CONVENIENT CORP,11372,3475863824,-73.89026848,40.74697552
1029 SIMPSON DELI & GROCERY CORP,10459,7188922852,-73.89299205,40.82412709
"ALMATHRAHI, KAREEM",11385,7188216317,-73.90665736,40.70545628
"CARNEGIE BAR AND BOOKS, LTD.",10019,2129809476,-73.97981318,40.7645375
175-33 HORACE HARDING EXPRESSWAY SERVICE CENTER INC,11365,3474087426,-73.79369389,40.73924828
"PATEL, DHIREN",11385,7184171672,-73.89650407,40.70564797
2474 Quad Ventures Inc.,11234,718-252-0549,-73.9228394,40.61011182
AUSTIN STREET PHARMACY INC.,11375,7187931616,-73.85043378,40.72222512
CIRCLE DELI GROCERY LLC,10472,2127290748,-73.86061076,40.83272738
"YU, OK HWA",11229,718-253-2441,-73.94446905,40.61195783
"DIAZ, ADRIAN",10304,7184484688,-74.07647585,40.62544195
BROOKLYN TOBACCO AND GIFT SHOP INC,11211,347-680-3670,-73.95788407,40.71107476
"SPRING NATURAL FOOD, INC.",11206,718-381-0650,-73.93331136,40.70532934
BEST 1 SMOKE SHOP CORP,10456,3476122712,-73.90405366,40.83049359
NEIGHBORHOOD DELI & GROCERY NY INC.,10002,,-73.98552645,40.72056196
VAQUERO DELI GROCERY CORP,10029,9175575728,-73.93914582,40.79756981
"MELO ORTIZ, JUAN A",11233,718-573-8356,-73.91732835,40.68330592
"RITE AID OF NEW YORK, INC.",10469,212-791-5795,-73.86087231,40.86663581
A.K.M. DELI GROCERY INC.,11223,646-420-5496,-73.96874723,40.59071678
"MELON 940 FARM, INC..",10022,2126885698,-73.96861613,40.75473076
NIDHI CONVENIENCE INC.,11374,7185201676,-73.85424351,40.7271541
"PARADISE DELI & CONVENIENCE, INC.",11373,7184262100,-73.88343968,40.74317831
"DUGGAL, HARJINDER S.",10033,9172874041,-73.9357542,40.85016772
MARTINEZ SUPERETTE INC.,10452,718-992-8535,-73.92621927,40.83354281
WASHINGTON HEIGHTS GROCERY CANDY INC,10032,2127407119,-73.93912911,40.84349992
Vape & Smoke LLC,11222,,-73.95338484,40.72831561
"REYES GROCERY & DELI, CORP.",10452,3477265343,-73.91530867,40.84557361
141 EXPRESS DELI CORP,10305,9175921786,-74.06681544,40.59793964
"HI MANGO NATURAL MARKET V, INC.",11237,7182915353,-73.92216799,40.7009911
NEW MILLENNIUM DELI GROCERY CORP.,10472,9175599452,-73.88024314,40.82903583
TREMONT GOURMET DELI AND GROCERY INC,10460,6464990109,-73.88665815,40.84321602
"AFICION, INC.",10314,718-761-1234,-74.1493044,40.62306756
ALJANOUB NATURAL DELI CORP,11206,7182189325,-73.94233921,40.70096455
ROCHESTER GRILL INC,11233,917-562-4414,-73.92745462,40.67826236
SPEEDWAY LLC,11414,7182394862,-73.83980276,40.65887515
100-17 BEACH CHANNEL DR. CORP.,11694,718-945-9290,-73.82269245,40.58602785
"ALNISAFI, MUSA",10304,,-74.08305695,40.62211619
